STATE,FSCS ID,FSCS ID_SEQ,LIBRARY ID,LIBRARY NAME,LIBRARY SYSTEM,PHONE,COUNTY,LOCATION,LOCALE,COUNTY POPULATION,OUTLET TYPE,SQ FEET,BOOKMOBILES,HOURS,WEEKS OPEN,METRO STATUS,STRUCTURE CHANGE,NAME CHANGE,ADDRESS CHANGE
AK,AK0122,1,AK0122-002,DAVID LOUIS COMMUNITY/SCHOOL LIBRARY,DAVID LOUIS COMMUNITY/SCHOOL LIBRARY,907-453-5135,YUKON-KOYUKUK,"DAVID LOUIS SCHOOL BUILDING GRAYLING, AK
(62.901283, -160.066131)",43,5533,CE,576,0,-1,-1,NO,0,0,0
AK,AK0123,1,AK0123-001,KLAWOCK PUBLIC LIBRARY,KLAWOCK PUBLIC LIBRARY,907-755-2261,PR WALES-OUTER,"615 NORTH PARK STREET
KLAWOCK, AK
(55.554462, -133.098268)",43,6341,CE,-1,0,1370,-1,M,8,0,0
AK,AK0124,1,AK0124-002,LAKE MINCHUMINA COMMUNITY LIBRARY,LAKE MINCHUMINA COMMUNITY LIBRARY,907-674-3211,YUKON-KOYUKUK,"123 FRONT STREET
LAKE MINCHUMINA, AK
(63.882287, -152.313321)",43,5533,CE,1100,0,1000,50,NO,0,0,0
AK,AK0126,1,AK0126-002,IGIUGIG TRIBAL LIBRARY,IGIUGIG TRIBAL LIBRARY,907-533-3211,LAKE AND PENINSULA,"1 AIRPORT WAY
IGIUGIG, AK
(58.705374, -156.416252)",43,892,CE,440,0,600,50,NO,0,0,0
AK,AK0127,1,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,COFFMAN COVE COMMUNITY LIBRARY,907-329-2233,PR WALES-OUTER KE,"108 NW DENALI ALLEY COFFMAN COVE
AK
(56.00542, -132.821075)",43,6341,CE,2480,0,1560,52,NO,0,0,0
AK,AK0130,1,AK0130-002,THORNE BAY PUBLIC LIBRARY,THORNE BAY PUBLIC LIBRARY,907-828-3303,PR WALES-OUTER KE,"120 FREEMAN DRIVE
THORNE BAY, AK
(55.68625, -132.527212)",43,6341,CE,1120,0,1500,50,NO,0,0,0
AK,AK0134,1,AK0134-001,WHALE PASS COMMUNITY LIBRARY,WHALE PASS COMMUNITY LIBRARY,907-846-5226,PR WALES-OUTER KE,"14 WHALE PASS
AK
(55.929205, -132.951791)",43,6341,CE,1500,0,650,50,NO,0,0,0
AK,AK0135,1,AK0135-001,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,TOGIAK PUBLIC LIBRARY AND CULTURAL CENTER,907-493-5566,DILLINGHAM,"2ND
TOGIAK, AK
(59.075869, -160.277271)",43,4997,CE,1000,0,1530,51,M,0,0,15
AK,AK0136,1,AK0136-001,SCAMMON BAY PUBLIC LIBRARY,SCAMMON BAY PUBLIC LIBRARY,907-558-5400,WADE HAMPTON,"103 MAIN STREET
SCAMMON BAY, AK
(61.841926, -165.583168)",43,8119,CE,220,0,-1,-1,NO,0,0,0
AK,AK0137,1,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,KLUKWAN COMMUNITY/SCHOOL LIBRARY,907-767-5551,HAINES,"315 MISSION STREET
KLUKWAN, AK
(59.399439, -135.894772)",43,2133,CE,1600,0,676,52,NO,0,0,0
AL,AL0001,3,AL0001-003,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,205-221-2568,WALKER,"98 18TH STREET EAST
JASPER, AL
(33.833476, -87.274706)",32,65294,CE,20000,0,2340,52,NO,0,0,0
AL,AL0002,2,100-001,ARLEY PUBLIC LIBRARY,ARLEY PUBLIC LIBRARY,205-387-0129,WINSTON,"6788 COUNTY ROAD 41
ARLEY, AL
(34.078477, -87.212402)",43,23877,CE,6000,0,1820,52,NO,0,0,0
AL,AL0005,2,100-002,DOUBLE SPRINGS PUBLIC LIBRARY,DOUBLE SPRINGS PUBLIC LIBRARY,205-489-2412,WINSTON,"637 BLAKE DRIVE DOUBLE SPRINGS
AL
(34.148291, -87.388669)",43,23877,CE,1500,0,2210,52,NO,0,0,0
AL,AL0006,2,100-004,HALEYVILLE PUBLIC LIBRARY,HALEYVILLE PUBLIC LIBRARY,205-486-7450,WINSTON,"913 20TH STREET
HALEYVILLE, AL
(34.226302, -87.62361)",32,23877,CE,3600,0,2496,52,NO,0,0,0
AL,AL0007,2,100-005,JASPER PUBLIC LIBRARY,JASPER PUBLIC LIBRARY,205-221-8512,WALKER,"98 EAST 18TH STREET
JASPER, AL
(33.832865, -87.286206)",32,65294,CE,20000,0,2080,52,NC,0,0,0
AL,AL0009,2,100-006,SUMITON PUBLIC LIBRARY,SUMITON PUBLIC LIBRARY,205-648-7451,WALKER,"416 STATE STREET
SUMITON, AL
(33.753449, -87.049495)",31,65294,CE,2500,0,2288,52,NC,0,0,0
AL,AL0010,2,100-008,CHEAHA REGIONAL LIBRARY,CHEAHA REGIONAL LIBRARY,256-463-7125,CLEBURNE,"935 COLEMAN STREET
HEFLIN, AL
(33.643807, -85.589062)",42,15018,CE,2200,0,2080,52,NO,0,0,0
AL,AL0010,6,AL0010-006,CHEAHA REGIONAL BOOKMOBILE,CHEAHA REGIONAL LIBRARY,256-463-7125,CLEBURNE,"935 COLEMAN STREET
HEFLIN, AL
(33.643807, -85.589062)",42,15018,BS,-3,2,1480,52,NO,0,0,0
AL,AL0011,2,101-000,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,334-863-2632,RANDOLPH,"736 COLLEGE STREET
ROANOKE, AL
(33.149525, -85.370499)",32,22696,CE,9000,0,2236,52,NO,0,0,0
AL,AL0012,2,101-001,ASHLAND CITY PUBLIC LIBRARY,ASHLAND CITY PUBLIC LIBRARY,256-354-3427,CLAY,"11 2ND AVENUE NORTH
ASHLAND, AL
(33.274805, -85.837805)",42,13555,CE,4000,0,2080,52,NO,0,0,0
AL,AL0013,2,101-002,SYLACUGA - B. B. COMER MEMORIAL LIBRARY,SYLACAUGA - B. B. COMER MEMORIAL LIBRARY,256-249-0961,TALLADEGA,"314 NORTH BROADWAY AVENUE
SYLACAUGA, AL
(33.171817, -86.250722)",32,80862,CE,39000,0,2600,52,NO,0,0,0
AL,AL0014,2,999-028,CHEROKEE COUNTY PUBLIC LIBRARY,CHEROKEE COUNTY PUBLIC LIBRARY,256-927-5838,CHEROKEE,"310 MARY STREET CENTRE
AL
(34.149417, -85.676378)",32,25859,CE,10243,0,1997,52,NO,0,0,0
AL,AL0015,2,101-004,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,256-378-7239,TALLADEGA,"124 NINTH AVENUE SW
CHILDERSBURG, AL
(33.277698, -86.355697)",32,80862,CE,9000,0,2490,52,NO,0,0,0
AL,AL0016,2,101-005,LINCOLN PUBLIC LIBRARY,LINCOLN PUBLIC LIBRARY,205-763-4080,TALLADEGA,"47475 US HWY 78
LINCOLN, AL
(33.603831, -86.123227)",42,80862,CE,2000,0,2150,52,NO,0,0,7
AL,AL0017,2,101-006,LINEVILLE PUBLIC LIBRARY,LINEVILLE PUBLIC LIBRARY,256-396-5162,CLAY,"60119 HIGHWAY 49
LINEVILLE, AL
(33.310882, -85.754445)",42,13555,CE,2367,0,1857,52,NO,0,0,0
AL,AL0018,2,101-007,HEFLIN - LUCILE MORGAN PUBLIC LIBRARY,HEFLIN - LUCILE L. MORGAN PUBLIC LIBRARY,256-463-2287,CLEBURNE,"541 ROSS STREET
HEFLIN, AL
(33.643877, -85.587851)",42,15018,CE,2400,0,1214,52,NO,0,0,0
AL,AL0019,2,101-008,OXFORD PUBLIC LIBRARY,OXFORD PUBLIC LIBRARY,256-831-1750,CALHOUN,"110 EAST 6TH STREET
OXFORD, AL
(33.609693, -85.835449)",13,115620,CE,25000,0,2236,52,NC,0,0,0
AL,AL0020,2,101-009,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,256-362-4211,TALLADEGA,"202 SOUTH STREET EAST
TALLADEGA, AL
(33.433166, -86.099548)",32,80862,CE,24323,0,2384,52,NO,0,0,0
AL,AL0022,2,999-070,ABBEVILLE MEMORIAL LIBRARY,ABBEVILLE MEMORIAL LIBRARY,334-585-2818,HENRY,"301 KIRKLAND STREET
ABBEVILLE, AL
(31.567312, -85.250422)",42,17221,CE,4862,0,2080,52,NO,0,0,0
AL,AL0024,2,AL0023-003,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,334-693-2706,HENRY,"17 PARK STREET
HEADLAND, AL
(31.35241, -85.341845)",31,17221,CE,4295,0,2184,52,NO,0,0,0
AL,AL0025,2,999-035,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,334-735-2145,PIKE,"164 SOUTH MAIN STREET
BRUNDIDGE, AL
(31.718815, -85.815663)",42,33046,CE,5926,0,2168,52,NO,0,0,0
AL,AL0026,2,999-061,OZARK - DALE COUNTY PUBLIC LIBRARY,OZARK - DALE COUNTY PUBLIC LIBRARY,334-774-5480,DALE,"416 JAMES STREET
OZARK, AL
(31.452119, -85.633363)",31,49565,CE,17604,0,2132,52,NC,0,0,0
AL,AL0029,2,999-079,CLIO - ELTON B. STEPHENS LIBRARY,CLIO - ELTON B. STEPHENS LIBRARY,334-733-4858,BARBOUR,"17 SCHOOL STREET
CLIO, AL
(31.657268, -85.469537)",42,26489,CE,4880,0,1040,52,NO,0,0,0
AL,AL0030,2,517-001,LOUISVILLE PUBLIC LIBRARY,LOUISVILLE PUBLIC LIBRARY,334-266-5210,BARBOUR,"1951 MAIN STREET
LOUISVILLE, AL
(31.783934, -85.555253)",43,26489,CE,3234,0,900,48,NO,0,0,0
AL,AL0031,2,517-003,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,334-983-9999,DALE,"1318 HINTON WATERS AVENUE
MIDLAND CITY, AL
(31.317963, -85.49492)",23,49565,CE,3176,0,2200,52,NC,0,0,0
AL,AL0032,2,999-077,NEWTON PUBLIC LIBRARY,NEWTON PUBLIC LIBRARY,334-299-3316,DALE,"209 OATES DRIVE
NEWTON, AL
(31.331384, -85.596315)",41,49565,CE,1200,0,1580,51,NC,0,0,0
AL,AL0033,2,999-078,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,334-775-3506,BARBOUR,"45 NORTH MIDWAY STREET
CLAYTON, AL
(31.881386, -85.449626)",43,26489,CE,4040,0,1250,52,NO,0,0,0
AL,AL0034,2,517-004,TROY PUBLIC LIBRARY,TROY PUBLIC LIBRARY,334-566-1314,PIKE,"500 EAST WALNUT STREET
TROY, AL
(31.808396, -85.963571)",33,33046,CE,11418,0,2600,52,NO,0,0,0
AL,AL0035,2,999-060,UNION SPRINGS PUBLIC LIBRARY,UNION SPRINGS PUBLIC LIBRARY,334-738-2760,BULLOCK,"103 NORTH PRAIRIE STREET UNION SPRINGS
AL
(32.143452, -85.716194)",32,10696,CE,4000,0,1560,52,NO,0,0,0
AL,AL0037,2,999-058,ANDALUSIA PUBLIC LIBRARY,ANDALUSIA PUBLIC LIBRARY,334-222-6612,COVINGTON,"212 SOUTH THREE NOTCH STREET
ANDALUSIA, AL
(31.30678, -86.482962)",33,37835,CE,11745,0,2499,52,NO,0,0,0
AL,AL0038,2,103-001,BRANTLEY PUBLIC LIBRARY,BRANTLEY PUBLIC LIBRARY,334-527-8624,CRENSHAW,"10 MLK DRIVE
BRANTLEY, AL
(31.586676, -86.254862)",43,13963,CE,680,0,1100,52,NO,0,0,0
AL,AL0040,2,999-034,GENEVA - EMMA KNOX KENAN LIBRARY,GENEVA - EMMA KNOX KENAN LIBRARY,334-684-2459,GENEVA,"312 SOUTH COMMERCE STREET
GENEVA, AL
(31.036391, -85.865082)",32,26777,CE,2700,0,1820,52,NO,0,0,0
AL,AL0041,2,103-004,ENTERPRISE PUBLIC LIBRARY,ENTERPRISE PUBLIC LIBRARY,334-347-2636,COFFEE,"101 EAST GRUBBS STREET
ENTERPRISE, AL
(31.313965, -85.852727)",32,51211,CE,12000,0,2530,52,NO,0,0,0
AL,AL0042,2,999-041,FLORALA PUBLIC LIBRARY,FLORALA PUBLIC LIBRARY,334-858-3525,COVINGTON,"1214 FOURTH STREET
FLORALA, AL
(31.005754, -86.327157)",43,37835,CE,3200,0,1960,51,NO,0,0,0
AL,AL0043,2,103-006,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,334-588-2384,GENEVA,"101 EAST FULTON STREET
HARTFORD, AL
(31.098262, -85.696672)",42,26777,CE,2410,0,2248,51,NO,0,0,0
AL,AL0044,2,AL0043-002,LUVERNE PUBLIC LIBRARY,LUVERNE PUBLIC LIBRARY,334-335-5326,CRENSHAW,"148 EAST THIRD STREET
LUVERNE, AL
(31.716301, -86.261319)",43,13963,CE,5000,0,1780,52,NO,0,0,0
AL,AL0045,2,103-008,OPP PUBLIC LIBRARY,OPP PUBLIC LIBRARY,334-493-6423,COVINGTON,"1604 NORTH MAIN STREET
OPP, AL
(31.305442, -86.255)",41,37835,CE,8725,0,2024,52,NO,0,0,0
AL,AL0046,2,103-009,SAMSON PUBLIC LIBRARY,SAMSON PUBLIC LIBRARY,334-898-7806,GENEVA,"200 NORTH JOHNSON STREET
SAMSON, AL
(31.116742, -86.046009)",43,26777,CE,900,0,1454,52,NO,0,0,0
AL,AL0047,2,103-010,SLOCOMB PUBLIC LIBRARY,SLOCOMB PUBLIC LIBRARY,334-886-9009,GENEVA,"134 SOUTH DALTON AVENUE
SLOCOMB, AL
(31.107201, -85.593662)",42,26777,CE,3528,0,1020,52,NO,0,0,0
AL,AL0048,2,103-011,HORSESHOE BEND REGIONAL LIBRARY,HORSESHOE BEND REGIONAL LIBRARY,256-825-9232,TALLAPOOSA,"207 NORTH WEST STREET
DADEVILLE, AL
(32.831585, -85.765419)",42,40844,CE,8300,0,1791,52,NO,0,0,0
AL,AL0048,8,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,HORSESHOE BEND REGIONAL LIBRARY,256-825-9232,TALLAPOOSA,"207 NORTH WEST STREET
DADEVILLE, AL
(32.831585, -85.765419)",42,40844,BS,-3,1,737,52,CC,0,0,0
AL,AL0049,2,104-001,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,256-329-6796,TALLAPOOSA,"318 CHURCH STREET
ALEXANDER CITY, AL
(32.941382, -85.953879)",32,40844,CE,10950,0,2496,52,NO,0,0,0
AL,AL0049,3,104-000,MAMIE`S PLACE,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,256-234-4644,TALLAPOOSA,"284 CHURCH STREET
ALEXANDER CITY, AL
(32.941822, -85.953879)",32,40844,BR,3250,0,2496,52,CC,0,0,0
AL,AL0050,2,AL0049-003,DADEVILLE PUBLIC LIBRARY,DADEVILLE PUBLIC LIBRARY,256-825-7820,TALLAPOOSA,"205 NORTH WEST STREET
DADEVILLE, AL
(32.831564, -85.76542)",42,40844,CE,1864,0,1914,52,NO,0,0,0
AL,AL0051,2,104-002,GOODWATER PUBLIC LIBRARY,GOODWATER PUBLIC LIBRARY,256-839-5741,COOSA,"36 WEOGUFKA STREET
GOODWATER, AL
(33.063714, -86.054171)",42,10724,CE,4600,0,2100,52,NO,0,0,0
AL,AL0052,2,104-003,AUBURN PUBLIC LIBRARY,AUBURN PUBLIC LIBRARY,334-501-3190,LEE,"749 EAST THACH AVENUE
AUBURN, AL
(32.604455, -85.465966)",13,156993,CE,34065,0,3444,52,NO,0,0,0
AL,AL0053,2,104-004,OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY,OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY,334-705-5380,LEE,"200 SOUTH 6TH STREET
OPELIKA, AL
(32.649131, -85.375884)",13,156993,CE,10000,0,3500,52,NO,0,0,0
AL,AL0054,2,104-005,MILLBROOK PUBLIC LIBRARY,MILLBROOK PUBLIC LIBRARY,334-285-6688,ELMORE,"3650 GRANDVIEW ROAD
MILLBROOK, AL
(32.476804, -86.362231)",21,81468,CE,6000,0,2801,52,NC,0,0,0
AL,AL0055,2,104-006,ROCKFORD PUBLIC LIBRARY,ROCKFORD PUBLIC LIBRARY,256-377-4911,COOSA,"9688 US HWY 231
ROCKFORD, AL
(32.888552, -86.21985)",42,10724,CE,820,0,2550,52,NO,0,0,0
AL,AL0056,2,104-007,TALLASSEE COMMUNITY PUBLIC LIBRARY,TALLASSEE COMMUNITY PUBLIC LIBRARY,334-283-2732,TALLAPOOSA,"99 FREEMAN AVENUE
TALLASSEE, AL
(32.535026, -85.883518)",41,40844,CE,5619,0,2350,52,NO,0,0,0
AL,AL0057,2,104-008,WETUMPKA PUBLIC LIBRARY,WETUMPKA PUBLIC LIBRARY,334-567-1308,ELMORE,"212 SOUTH MAIN STREET
WETUMPKA, AL
(32.536194, -86.205728)",31,81468,CE,7000,0,2782,52,NO,0,0,0
AL,AL0059,2,104-009,FLORENCE - LAUDERDALE PUBLIC LIBRARY,FLORENCE - LAUDERDALE PUBLIC LIBRARY,256-764-6564,LAUDERDALE,"350 NORTH WOOD AVENUE
FLORENCE, AL
(34.803718, -87.674756)",13,92596,CE,42798,0,2754,52,CC,0,0,0
AL,AL0060,2,516-001,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,256-383-7065,COLBERT,"511 NORTH MAIN STREET
TUSCUMBIA, AL
(34.736611, -87.703521)",23,54354,CE,10350,0,1924,52,NC,0,0,0
AL,AL0061,2,999-039,LEIGHTON PUBLIC LIBRARY,LEIGHTON PUBLIC LIBRARY,256-446-5380,COLBERT,"8740 MAIN STREET
LEIGHTON, AL
(34.700781, -87.529018)",41,54354,CE,1900,0,823,52,NO,0,0,0
AL,AL0062,2,999-042,MUSCLE SHOALS PUBLIC LIBRARY,MUSCLE SHOALS PUBLIC LIBRARY,256-386-9212,COLBERT,"1918 EAST AVALON AVENUE MUSCLE SHOALS
AL
(34.744439, -87.647022)",13,54354,CE,15800,0,2193,51,NC,0,0,0
AL,AL0063,2,999-050,ROGERSVILLE PUBLIC LIBRARY,ROGERSVILLE PUBLIC LIBRARY,256-247-0151,LAUDERDALE,"74 BANK STREET
ROGERSVILLE, AL
(34.824767, -87.291968)",42,92596,CE,6800,0,2080,52,NC,0,0,0
AL,AL0064,2,516-004,SHEFFIELD PUBLIC LIBRARY,SHEFFIELD PUBLIC LIBRARY,256-306-5633,COLBERT,"316 NORTH MONTGOMERY AVENUE
SHEFFIELD, AL
(34.76108, -87.698601)",23,54354,CE,13000,0,2000,52,NC,0,0,0
AL,AL0065,2,999-066,NORTHWEST REGIONAL LIBRARY,NORTHWEST REGIONAL LIBRARY,205-487-2330,MARION,"185 ASHWOOD DRIVE
WINFIELD, AL
(33.930851, -87.814982)",43,30168,CE,8346,0,1536,48,NO,0,0,0
AL,AL0066,2,106-000,HAMILTON - CLYDE NIX PUBLIC LIBRARY,HAMILTON - CLYDE NIX PUBLIC LIBRARY,205-921-4290,MARION,"350 BEXAR AVENUE WEST
HAMILTON, AL
(34.143417, -87.992912)",33,30168,CE,3650,0,1927,52,NO,0,0,0
AL,AL0067,2,106-001,KENNEDY PUBLIC LIBRARY,KENNEDY PUBLIC LIBRARY,205-596-3670,LAMAR,"17885 HIGHWAY 96
KENNEDY, AL
(33.62142, -87.949839)",42,13886,CE,864,0,1920,52,NO,0,0,0
AL,AL0068,2,106-002,GUIN - MCHS COMMUNITY LIBRARY,GUIN - MCHS COMMUNITY LIBRARY,205-468-2544,MARION,"8115 U S HIGHWAY 43
GUIN, AL
(33.973692, -87.915073)",43,30168,CE,4000,0,2200,52,NO,0,0,0
AL,AL0069,2,106-003,MILLPORT PUBLIC LIBRARY,MILLPORT PUBLIC LIBRARY,205-662-4286,LAMAR,"920 BLACK STREET
MILLPORT, AL
(33.561504, -88.087372)",43,13886,CE,3000,0,1805,52,NO,0,0,0
AL,AL0070,2,106-004,RUSSELLVILLE PUBLIC LIBRARY,RUSSELLVILLE PUBLIC LIBRARY,256-332-1535,FRANKLIN,"110 EAST LAWRENCE STREET
RUSSELLVILLE, AL
(34.504874, -87.730568)",32,31696,CE,4000,0,1664,52,NO,0,0,0
AL,AL0071,2,106-005,SULLIGENT PUBLIC LIBRARY,SULLIGENT PUBLIC LIBRARY,205-698-8631,LAMAR,"514 ELM STREET
SULLIGENT, AL
(33.903872, -88.134976)",43,13886,CE,2778,0,1976,52,NO,0,0,0
AL,AL0072,2,106-006,VERNON - MARY WALLACE COBB MEMORIAL LIBRARY,VERNON - MARY WALLACE COBB MEMORIAL LIBRARY,205-695-6123,LAMAR,"110 FIRST AVENUE WEST
VERNON, AL
(33.75793, -88.11074)",43,13886,CE,1870,0,2108,52,NO,0,0,0
AL,AL0073,2,106-007,RED BAY - WEATHERFORD PUBLIC LIBRARY,RED BAY - WEATHERFORD PUBLIC LIBRARY,256-356-9255,FRANKLIN,"307 4TH AVENUE SOUTH
RED BAY, AL
(34.442276, -88.146424)",43,31696,CE,5000,0,1200,52,NO,0,0,0
AL,AL0074,2,106-008,WINFIELD PUBLIC LIBRARY,WINFIELD PUBLIC LIBRARY,205-487-2484,MARION,"185 ASHWOOD DRIVE
WINFIELD, AL
(33.930851, -87.814982)",43,30168,CE,3384,0,1996,52,NO,0,0,0
AL,AL0076,2,106-009,ATHENS - LIMESTONE PUBLIC LIBRARY,ATHENS - LIMESTONE PUBLIC LIBRARY,256-232-1233,LIMESTONE,"603 JEFFERSON STREET
ATHENS, AL
(34.797124, -86.972474)",31,91663,CE,36000,0,1870,52,NO,0,0,7
AL,AL0077,2,107-001,DECATUR PUBLIC LIBRARY,DECATUR PUBLIC LIBRARY,256-353-2993,MORGAN,"504 CHERRY STREET NE
DECATUR, AL
(34.605661, -86.981365)",13,119565,CE,26000,0,3172,52,CC,0,0,0
AL,AL0078,2,107-002,HARTSELLE - WILLIAM BRADFORD HUIE LIBRARY OF HARTSELLE,HARTSELLE - WILLIAM BRADFORD HUIE LIBRARY OF HARTSELLE,256-773-9880,MORGAN,"152 SPARKMAN STREET NW
HARTSELLE, AL
(34.444163, -86.934972)",23,119565,CE,5500,0,2080,52,NO,0,0,0
AL,AL0079,2,107-003,LAWRENCE COUNTY PUBLIC LIBRARY,LAWRENCE COUNTY PUBLIC LIBRARY,256-974-0883,MOULTON,"401 COLLEGE STREET
LAWRENCE, AL
(34.476036, -87.294765)",41,33115,CE,5000,0,1909,46,NC,0,0,0
AL,AL0080,2,AL0079-003,BALDWIN COUNTY LIBRARY COOPERATIVE,BALDWIN COUNTY LIBRARY COOPERATIVE,251-970-4010,BALDWIN,"22251 PALMER STREET
ROBERTSDALE, AL
(30.550331, -87.716873)",31,203709,CE,7600,0,2210,52,NC,0,0,0
AL,AL0080,4,107-004,BALDWIN COUNTY LIBRARY COOPERATIVE - BOOKMOBILE,BALDWIN COUNTY LIBRARY COOPERATIVE,251-970-4010,BALDWIN,"22251 PALMER STREET
ROBERTSDALE, AL
(30.550331, -87.716873)",31,203709,BS,-3,1,960,50,NC,0,0,0
AL,AL0081,2,AL0080-004,DAPHNE PUBLIC LIBRARY,DAPHNE PUBLIC LIBRARY,251-621-2818,BALDWIN,"2607 U S HIGHWAY 98
DAPHNE, AL
(30.617327, -87.904874)",13,203709,CE,20988,0,2825,52,NC,0,0,0
AL,AL0082,2,500-000,FAIRHOPE PUBLIC LIBRARY,FAIRHOPE PUBLIC LIBRARY,251-928-8473,BALDWIN,"501 FAIRHOPE AVENUE
FAIRHOPE, AL
(30.523067, -87.901025)",13,203709,CE,39600,0,2704,52,NC,0,0,0
AL,AL0083,2,500-001,FOLEY PUBLIC LIBRARY,FOLEY PUBLIC LIBRARY,251-943-7665,BALDWIN,"319 EAST LAUREL AVENUE
FOLEY, AL
(30.406408, -87.679358)",31,203709,CE,21000,0,2912,52,NC,0,0,0
AL,AL0084,2,500-002,BAY MINETTE PUBLIC LIBRARY,BAY MINETTE PUBLIC LIBRARY,251-580-1648,BALDWIN,"205 WEST SECOND STREET
BAY MINETTE, AL
(30.882567, -87.776132)",32,203709,CE,12200,0,2600,52,NC,0,0,0
AL,AL0085,2,999-072,LOXLEY PUBLIC LIBRARY,LOXLEY PUBLIC LIBRARY,251-964-5695,BALDWIN,"1001 EAST LOXLEY AVENUE
LOXLEY, AL
(30.619922, -87.752894)",23,203709,CE,1678,0,1350,52,NC,0,0,0
AL,AL0086,2,500-004,OSCAR JOHNSON MEMORIAL LIBRARY,OSCAR JOHNSON MEMORIAL LIBRARY,251-945-5201,BALDWIN,"21967 SIXTH STREET
SILVERHILL, AL
(30.545199, -87.751896)",31,203709,CE,1000,0,780,52,NC,0,0,0
AL,AL0087,2,500-005,ROBERTSDALE PUBLIC LIBRARY,ROBERTSDALE PUBLIC LIBRARY,251-947-8960,BALDWIN,"18301 PENNSYLVANIA STREET
ROBERTSDALE, AL
(30.553667, -87.711888)",31,203709,CE,2000,0,2624,52,NC,0,0,0
AL,AL0088,2,500-006,GULF SHORES - THOMAS B. NORTON PUBLIC LIBRARY,GULF SHORES - THOMAS B. NORTON PUBLIC LIBRARY,251-968-1176,BALDWIN,"221 WEST 19TH AVENUE GULF SHORES
AL
(30.272466, -87.690215)",31,203709,CE,9000,0,2548,52,NC,0,0,0
AL,AL0090,2,500-008,ADAMSVILLE PUBLIC LIBRARY,ADAMSVILLE PUBLIC LIBRARY,205-674-3399,JEFFERSON,"4825 MAIN STREET
ADAMSVILLE, AL
(33.600449, -86.953631)",21,660367,CE,4759,0,2340,52,NC,0,0,0
AL,AL0091,2,501-001,BESSEMER PUBLIC LIBRARY,BESSEMER PUBLIC LIBRARY,205-428-7882,JEFFERSON,"400 19TH STREET N
BESSEMER, AL
(33.403346, -86.954946)",21,660367,CE,28657,0,2860,52,CC,0,0,0
AL,AL0092,2,501-002,MOUNTAIN BROOK - EMMET O`NEAL LIBRARY,MOUNTAIN BROOK - EMMET O`NEAL LIBRARY,205-879-0459,JEFFERSON,"50 OAK STREET MOUNTAIN BROOK
AL
(33.501208, -86.75615)",21,660367,CE,40500,0,3432,52,NC,0,0,0
AL,AL0093,2,501-003,FAIRFIELD - WALTER J. HANNA MEMORIAL LIBRARY,FAIRFIELD - WALTER J. HANNA MEMORIAL LIBRARY,205-783-6007,JEFFERSON,"4615 GARY AVENUE
FAIRFIELD, AL
(33.491112, -86.915367)",21,660367,CE,11410,0,2496,52,NO,0,0,0
AL,AL0094,2,501-004,FULTONDALE PUBLIC LIBRARY,FULTONDALE PUBLIC LIBRARY,205-849-6335,JEFFERSON,"500 BYRD LANE
FULTONDALE, AL
(33.606136, -86.804106)",21,660367,CE,6595,0,2950,50,M,0,0,0
AL,AL0095,2,501-005,GARDENDALE - MARTHA MOORE PUBLIC LIBRARY,GARDENDALE - MARTHA MOORE PUBLIC LIBRARY,205-631-6639,JEFFERSON,"995 MT OLIVE ROAD
GARDENDALE, AL
(33.650464, -86.818548)",21,660367,CE,7730,0,2647,52,NC,0,0,0
